time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,reward
3.3600000000000025,10.0,-2.86026434715,215.143667627,0.883874538892,0.0,0.0,0.0,2.28804492584,74.6489361572,51.2359641124,0.0,0.0,1600.0,1600.0,0.0,1600.0,-1.0
3.4800000000000026,10.0,-2.49964383764,224.395804357,0.750943180263,0.0,0.0,0.0,2.77579465613,73.8063090203,51.2392103847,0.0,0.0,1600.0,1600.0,0.0,1600.0,-1.0
3.6000000000000028,10.0,-2.09748105272,233.474769527,0.618000513749,0.0,0.0,0.0,3.13158231604,73.0308910912,51.2414013929,0.0,0.0,1600.0,1600.0,0.0,1600.0,-1.0
3.720000000000003,10.0,-1.6560420483,242.386163239,0.485032135749,0.0,0.0,0.0,3.36511952159,72.2589985447,51.2441036817,0.0,0.0,1600.0,1600.0,0.0,1600.0,-1.0
3.840000000000003,10.0,-1.17745117169,251.135115269,0.352086634073,0.0,0.0,0.0,3.50584759636,71.4356737574,51.2472833018,0.0,0.0,1600.0,1600.0,0.0,1600.0,-1.0
3.960000000000003,10.0,-0.66366953503,259.726317586,0.219213006416,0.0,0.0,0.0,3.59805543417,70.5229096819,51.2508569095,0.0,0.0,1600.0,1600.0,0.0,1600.0,-1.0
4.080000000000001,10.0,-0.116479742777,268.164089474,0.0863736068167,0.0,0.0,0.0,3.69282495625,69.5047726055,51.2545821217,0.0,0.0,1600.0,1600.0,0.0,1600.0,-1.0
4.199999999999998,10.0,0.462510670865,276.452437619,6.23672567314,0.0,0.0,0.0,3.83869439814,68.3876662003,51.2583703077,0.0,0.0,1600.0,1600.0,0.0,1600.0,-1.0
4.319999999999996,10.0,1.07184508207,284.595103984,6.10396508645,0.0,0.0,0.0,4.07332427213,67.1970767126,51.2613916435,0.0,0.0,1600.0,1600.0,0.0,1600.0,-1.0
4.439999999999993,10.0,1.71019203559,292.595588561,5.97128452764,0.0,0.0,0.0,4.41723116812,65.9713357875,51.2612887221,0.0,0.0,1600.0,1600.0,0.0,1600.0,-1.0
4.559999999999991,10.0,2.37633120548,300.0,5.83856859021,0.0,0.0,0.0,4.87120266646,64.7532594184,51.2611693342,0.0,0.0,1600.0,1600.0,0.0,1600.0,-11.0
